ID,Benchmark,Data_Indices,Status,Has_Result,Error_Type
gsm8k_7,GSM8K,7128_932,verified_correct,True,
gsm8k_8,GSM8K,7127_3299,verified_correct,True,
gsm8k_9,GSM8K,1811_7181_4075,verified_correct,True,
gsm8k_10,GSM8K,2706_6386,verified_incorrect,True,
gsm8k_11,GSM8K,4874_5812,verified_correct,True,
gsm8k_12,GSM8K,2218_2422_4200_556,verified_correct,True,
gsm8k_13,GSM8K,6422_3360_3197,verified_correct,True,
gsm8k_14,GSM8K,1176_2836_6334_1779,verified_correct,True,
gsm8k_0,GSM8K,2406_6918_3709,verified_correct,True,
gsm8k_1,GSM8K,1030_2216,verified_correct,True,
gsm8k_2,GSM8K,4389_2485_2036,verified_incorrect,True,
gsm8k_3,GSM8K,1487_3139_6470,verified_correct,True,
gsm8k_4,GSM8K,4492_2568_3556,verified_correct,True,
gsm8k_5,GSM8K,1732_226_3030_2832,verified_incorrect,True,
gsm8k_6,GSM8K,6490_5291,verified_correct,True,
gsm8k_7,GSM8K,750_3433_4250,verified_correct,True,
gsm8k_8,GSM8K,4728_765,verified_incorrect,True,
gsm8k_9,GSM8K,4685_3357_3579_1742,verified_correct,True,
gsm8k_10,GSM8K,3837_5437_3446,verified_correct,True,
gsm8k_11,GSM8K,4421_2255,verified_correct,True,
gsm8k_12,GSM8K,6552_4252_0_266,verified_correct,True,
gsm8k_13,GSM8K,2769_4552_3427_1349,verified_correct,True,
gsm8k_14,GSM8K,6849_6584_6363,verified_correct,True,
gsm8k_0,GSM8K,4221_5464,verified_correct,True,
gsm8k_1,GSM8K,1722_7030_295,verified_incorrect,True,
gsm8k_2,GSM8K,3927_4771_3920_852,verified_correct,True,
gsm8k_3,GSM8K,4571_5247_5345_925,verified_correct,True,
gsm8k_4,GSM8K,1269_2605_1049,verified_incorrect,True,
gsm8k_5,GSM8K,4357_745,verified_correct,True,
gsm8k_6,GSM8K,917_3548,verified_correct,True,
gsm8k_7,GSM8K,3701_3840,verified_incorrect,True,
gsm8k_8,GSM8K,5968_3711_7025_4831,verified_incorrect,True,
gsm8k_9,GSM8K,4317_7356_4930,verified_correct,True,
gsm8k_10,GSM8K,4330_3915,verified_incorrect,True,
gsm8k_11,GSM8K,1917_6802_1700,verified_incorrect,True,
gsm8k_12,GSM8K,3430_7385_4745,verified_incorrect,True,
gsm8k_13,GSM8K,4343_2942_4806,verified_incorrect,True,
gsm8k_14,GSM8K,5905_3339_200,verified_correct,True,
gsm8k_0,GSM8K,863_2352,verified_correct,True,
gsm8k_1,GSM8K,696_5572_2387,verified_correct,True,
gsm8k_2,GSM8K,3886_3992,verified_incorrect,True,
gsm8k_3,GSM8K,2588_108_1347,verified_correct,True,
gsm8k_4,GSM8K,6050_7196_3266,verified_incorrect,True,
gsm8k_5,GSM8K,832_4499_1750,verified_incorrect,True,
gsm8k_6,GSM8K,1448_1508_3419,verified_correct,True,
gsm8k_7,GSM8K,6571_3600_1849,verified_correct,True,
gsm8k_8,GSM8K,5142_4814_5911,verified_incorrect,True,
gsm8k_9,GSM8K,5694_3123,verified_correct,True,
gsm8k_10,GSM8K,6077_2684,verified_correct,True,
gsm8k_11,GSM8K,119_299_7472_7091,verified_correct,True,
gsm8k_12,GSM8K,6845_4767,verified_correct,True,
gsm8k_13,GSM8K,6655_4393_5031,verified_correct,True,
gsm8k_14,GSM8K,3880_198_969_753,verified_correct,True,
gsm8k_0,GSM8K,3190_2695_4002_7290,verified_incorrect,True,
gsm8k_1,GSM8K,3501_318_7200,verified_correct,True,
gsm8k_2,GSM8K,2974_1829,verified_incorrect,True,
gsm8k_3,GSM8K,3823_3438_2920_6739,verified_incorrect,True,
gsm8k_4,GSM8K,1499_5868_662_7109,verified_correct,True,
gsm8k_5,GSM8K,194_2037,verified_correct,True,
gsm8k_6,GSM8K,5932_5042,verified_correct,True,
gsm8k_7,GSM8K,803_5576_5332_955,verified_incorrect,True,
gsm8k_8,GSM8K,4622_3466_1791_3248,verified_correct,True,
gsm8k_9,GSM8K,4235_5690_5725_5525,verified_incorrect,True,
gsm8k_10,GSM8K,7231_6631_7347_5190,verified_correct,True,
gsm8k_11,GSM8K,4555_4121,verified_incorrect,True,
gsm8k_12,GSM8K,4575_7257_7314_2391,verified_incorrect,True,
gsm8k_13,GSM8K,1405_2323_4015,verified_correct,True,
gsm8k_14,GSM8K,5423_2495,verified_correct,True,
gsm8k_0,GSM8K,5226_6604_7358,verified_correct,True,
gsm8k_1,GSM8K,1226_4913,verified_correct,True,
gsm8k_2,GSM8K,6870_1884,verified_correct,True,
gsm8k_3,GSM8K,1864_1922_2862_2035,verified_correct,True,
gsm8k_4,GSM8K,170_323_5632,verified_correct,True,
gsm8k_5,GSM8K,6471_4863_809_4433,verified_correct,True,
gsm8k_6,GSM8K,4085_4105,verified_correct,True,
gsm8k_7,GSM8K,6684_3388_1303_4194,verified_correct,True,
gsm8k_8,GSM8K,4117_952_2242_6908,verified_correct,True,
gsm8k_9,GSM8K,2373_2901,verified_incorrect,True,
gsm8k_10,GSM8K,2750_6934_6579,verified_incorrect,True,
gsm8k_11,GSM8K,1737_590_4864,verified_correct,True,
gsm8k_12,GSM8K,4192_4178,verified_correct,True,
gsm8k_13,GSM8K,3959_4752_5993_4800,verified_incorrect,True,
gsm8k_14,GSM8K,7166_6424,verified_correct,True,
gsm8k_0,GSM8K,2326_4955_3224,verified_incorrect,True,
gsm8k_1,GSM8K,5516_5086,verified_correct,True,
gsm8k_2,GSM8K,6304_5929,verified_correct,True,
gsm8k_3,GSM8K,3631_2747,verified_correct,True,
gsm8k_4,GSM8K,6529_500_4989,verified_correct,True,
gsm8k_5,GSM8K,5732_1897,verified_correct,True,
gsm8k_6,GSM8K,2440_4096,verified_incorrect,True,
gsm8k_7,GSM8K,3577_2731_5278_6088,verified_correct,True,
gsm8k_8,GSM8K,6572_2895_2213,verified_incorrect,True,
gsm8k_9,GSM8K,4536_3746_1668_1365,verified_correct,True,
gsm8k_10,GSM8K,5735_5621_3444,verified_incorrect,True,
gsm8k_11,GSM8K,3783_7019_6775_300,verified_correct,True,
gsm8k_12,GSM8K,6389_1881,verified_correct,True,
gsm8k_13,GSM8K,2107_1619_6587,verified_correct,True,
gsm8k_14,GSM8K,1531_2029_1516_2091,verified_correct,True,
gsm8k_0,GSM8K,3538_2017_6827,verified_correct,True,
gsm8k_1,GSM8K,1416_5902,verified_correct,True,
gsm8k_2,GSM8K,6903_4734_5815,verified_correct,True,
gsm8k_3,GSM8K,5376_4162,verified_incorrect,True,
gsm8k_4,GSM8K,2872_5218_4276,verified_incorrect,True,
gsm8k_5,GSM8K,3859_5148,verified_incorrect,True,
gsm8k_6,GSM8K,4763_5360_5978_6374,verified_correct,True,
gsm8k_7,GSM8K,4870_2578_4830_937,verified_incorrect,True,
gsm8k_8,GSM8K,1151_6982_5969,verified_correct,True,
gsm8k_9,GSM8K,4839_4723,verified_correct,True,
gsm8k_10,GSM8K,61_6745_4937_6298,verified_correct,True,
gsm8k_11,GSM8K,4550_4446,verified_correct,True,
gsm8k_12,GSM8K,4890_3933,verified_correct,True,
gsm8k_13,GSM8K,2046_2031,verified_correct,True,
gsm8k_14,GSM8K,2026_2054,verified_correct,True,
gsm8k_0,GSM8K,3929_6031_5574,verified_correct,True,
gsm8k_1,GSM8K,4087_5927_5986_5490,verified_correct,True,
gsm8k_2,GSM8K,3482_2987,verified_correct,True,
gsm8k_3,GSM8K,929_5381_6106,verified_correct,True,
gsm8k_4,GSM8K,4156_3581_3874,verified_correct,True,
gsm8k_5,GSM8K,5598_4610_7173_4307,verified_incorrect,True,
gsm8k_6,GSM8K,5008_6675_2886_4985,verified_incorrect,True,
gsm8k_7,GSM8K,2764_1507,verified_correct,True,
gsm8k_8,GSM8K,4362_1484_1418,verified_correct,True,
gsm8k_9,GSM8K,5860_6975,verified_correct,True,
gsm8k_10,GSM8K,3509_49_104_3940,verified_correct,True,
gsm8k_11,GSM8K,4373_7062_4236_833,verified_incorrect,True,
gsm8k_12,GSM8K,523_2658_4286_4638,verified_correct,True,
gsm8k_13,GSM8K,4809_4274,verified_correct,True,
gsm8k_14,GSM8K,3721_2421_5377_3793,verified_correct,True,
gsm8k_0,GSM8K,700_5928_1600_1626,verified_incorrect,True,
gsm8k_1,GSM8K,2932_5720_3574,verified_correct,True,
gsm8k_2,GSM8K,5491_792_1220_5825,verified_correct,True,
gsm8k_3,GSM8K,6758_1837_5416_6396,verified_correct,True,
gsm8k_4,GSM8K,3942_5580_4482,verified_incorrect,True,
gsm8k_5,GSM8K,2363_6944_379,verified_correct,True,
gsm8k_6,GSM8K,3601_222_6900,verified_correct,True,
gsm8k_7,GSM8K,4646_5481_5212_2850,verified_incorrect,True,
gsm8k_8,GSM8K,6352_4260_2677,verified_incorrect,True,
gsm8k_9,GSM8K,1233_5685,verified_correct,True,
gsm8k_10,GSM8K,6607_3167,verified_incorrect,True,
gsm8k_11,GSM8K,6157_459_4237,verified_correct,True,
gsm8k_12,GSM8K,6942_5818_7034_859,verified_correct,True,
gsm8k_13,GSM8K,4212_2464_6732,verified_correct,True,
gsm8k_14,GSM8K,1857_799_4699_6912,verified_correct,True,
gsm8k_0,GSM8K,2933_4399,verified_correct,True,
gsm8k_1,GSM8K,3353_6549,verified_correct,True,
gsm8k_2,GSM8K,625_4324_6258,verified_correct,True,
gsm8k_3,GSM8K,3355_7187_2489,verified_correct,True,
gsm8k_4,GSM8K,4625_5158,verified_incorrect,True,
gsm8k_5,GSM8K,5300_1753_3306,verified_incorrect,True,
gsm8k_6,GSM8K,5553_6377_5415,verified_incorrect,True,
gsm8k_7,GSM8K,6447_4674,verified_correct,True,
gsm8k_8,GSM8K,290_7081_5584_6886,verified_correct,True,
gsm8k_9,GSM8K,3785_4409,verified_incorrect,True,
gsm8k_10,GSM8K,3401_7023_4557_1113,verified_incorrect,True,
gsm8k_11,GSM8K,1863_6916_6152,verified_incorrect,True,
gsm8k_12,GSM8K,4645_2679_2597,verified_correct,True,
gsm8k_13,GSM8K,6179_5161,verified_correct,True,
gsm8k_14,GSM8K,682_6044,verified_incorrect,True,
gsm8k_0,GSM8K,252_891_4623,verified_incorrect,True,
gsm8k_1,GSM8K,1652_7076,verified_correct,True,
gsm8k_2,GSM8K,6933_6648_2882_6464,verified_correct,True,
gsm8k_3,GSM8K,4650_248_3447,verified_correct,True,
gsm8k_4,GSM8K,2462_7414,verified_incorrect,True,
gsm8k_5,GSM8K,5310_2470_188_5211,verified_incorrect,True,
gsm8k_6,GSM8K,6241_4397_3749,verified_correct,True,
gsm8k_7,GSM8K,1875_5138_6382_2309,verified_correct,True,
gsm8k_8,GSM8K,4059_1739_6743_5936,verified_correct,True,
gsm8k_9,GSM8K,1776_5450,verified_incorrect,True,
gsm8k_10,GSM8K,5591_6001,verified_incorrect,True,
gsm8k_11,GSM8K,4576_2510,verified_incorrect,True,
gsm8k_12,GSM8K,2613_7176_5172_2448,verified_incorrect,True,
gsm8k_13,GSM8K,2234_827_2268,verified_correct,True,
gsm8k_14,GSM8K,1759_6696_3450_6380,verified_correct,True,
gsm8k_0,GSM8K,3651_3523_5543_5156,verified_correct,True,
gsm8k_1,GSM8K,4879_2891_4165,verified_correct,True,
gsm8k_2,GSM8K,5449_6797,verified_correct,True,
gsm8k_3,GSM8K,4073_193_1117_1712,verified_correct,True,
gsm8k_4,GSM8K,9_3784_6871_7221,verified_incorrect,True,
gsm8k_5,GSM8K,1570_6709,verified_correct,True,
gsm8k_6,GSM8K,3136_196_3221,verified_correct,True,
gsm8k_7,GSM8K,1043_6287_5163_442,verified_correct,True,
gsm8k_8,GSM8K,3013_2639_6625_2317,verified_correct,True,
gsm8k_9,GSM8K,4681_6353_3715,verified_correct,True,
gsm8k_10,GSM8K,5029_4241_1606,verified_incorrect,True,
gsm8k_11,GSM8K,4502_5554_5975,verified_incorrect,True,
gsm8k_12,GSM8K,6889_331_3946,verified_correct,True,
gsm8k_13,GSM8K,4355_847_4070_1027,verified_correct,True,
gsm8k_14,GSM8K,4905_1862_5804_2871,verified_correct,True,
gsm8k_0,GSM8K,3729_6180,verified_correct,True,
gsm8k_1,GSM8K,1076_3755,verified_correct,True,
gsm8k_2,GSM8K,7285_5407_338,verified_correct,True,
gsm8k_3,GSM8K,5164_4918,verified_incorrect,True,
gsm8k_4,GSM8K,3563_3026,verified_correct,True,
gsm8k_5,GSM8K,6493_3258_167_7191,verified_incorrect,True,
gsm8k_6,GSM8K,5534_6154_4277_1219,verified_correct,True,
gsm8k_7,GSM8K,3257_659_3819_3724,verified_incorrect,True,
gsm8k_8,GSM8K,4746_3607,verified_correct,True,
gsm8k_9,GSM8K,2012_5656,verified_correct,True,
gsm8k_10,GSM8K,4513_3089,verified_incorrect,True,
gsm8k_11,GSM8K,5873_6890_3576,verified_correct,True,
gsm8k_12,GSM8K,4001_6111_2762_498,verified_incorrect,True,
gsm8k_13,GSM8K,782_6224_4803_3342,verified_correct,True,
gsm8k_14,GSM8K,5761_1185_3812,verified_correct,True,
gsm8k_0,GSM8K,5992_747,verified_incorrect,True,
gsm8k_1,GSM8K,544_6086_4447_3945,verified_correct,True,
gsm8k_2,GSM8K,3200_6723,verified_correct,True,
gsm8k_3,GSM8K,2212_3733_4010_5817,verified_incorrect,True,
gsm8k_4,GSM8K,4510_3661_3085,verified_correct,True,
gsm8k_5,GSM8K,4567_1407_6181_269,verified_correct,True,
gsm8k_6,GSM8K,1296_6983_7423,verified_incorrect,True,
gsm8k_7,GSM8K,130_752_4368,verified_correct,True,
gsm8k_8,GSM8K,312_1617_3674,verified_correct,True,
gsm8k_9,GSM8K,2270_4884,verified_correct,True,
gsm8k_10,GSM8K,147_431_6562_6186,verified_incorrect,True,
gsm8k_11,GSM8K,6351_1651_588_4311,verified_correct,True,
gsm8k_12,GSM8K,1541_4928_4925,verified_incorrect,True,
gsm8k_13,GSM8K,2178_1207_3110_739,verified_incorrect,True,
gsm8k_14,GSM8K,5883_1060_2202_6818,verified_correct,True,
gsm8k_0,GSM8K,5316_6651,verified_incorrect,True,
gsm8k_1,GSM8K,3240_7456_3214_2638,verified_correct,True,
gsm8k_2,GSM8K,6979_3662_6937,verified_correct,True,
gsm8k_3,GSM8K,1913_949_5458,verified_incorrect,True,
gsm8k_4,GSM8K,678_3760,verified_correct,True,
gsm8k_5,GSM8K,6712_5286,verified_incorrect,True,
gsm8k_6,GSM8K,3816_5779_3632,verified_correct,True,
gsm8k_7,GSM8K,4709_5900,verified_correct,True,
gsm8k_8,GSM8K,4954_4095_1974_3046,verified_correct,True,
gsm8k_9,GSM8K,2199_5989_3376_3441,verified_incorrect,True,
gsm8k_10,GSM8K,1896_413_6798,verified_correct,True,
gsm8k_11,GSM8K,6314_4188,verified_incorrect,True,
gsm8k_12,GSM8K,6355_2780,verified_correct,True,
gsm8k_13,GSM8K,2204_3507,verified_correct,True,
gsm8k_14,GSM8K,5144_3284,verified_correct,True,
gsm8k_0,GSM8K,1304_5688_2486,verified_incorrect,True,
gsm8k_1,GSM8K,5641_2826_6300_2219,verified_correct,True,
gsm8k_2,GSM8K,2008_499,verified_incorrect,True,
gsm8k_3,GSM8K,6397_6315_1469,verified_incorrect,True,
gsm8k_4,GSM8K,797_2883_906_6978,verified_correct,True,
gsm8k_5,GSM8K,1731_4464_5225_3926,verified_correct,True,
gsm8k_6,GSM8K,3505_4118_5852_6309,verified_correct,True,
gsm8k_7,GSM8K,1754_1823_1258,verified_correct,True,
gsm8k_8,GSM8K,4292_3562_5887,verified_correct,True,
gsm8k_9,GSM8K,4654_4304_309_2114,verified_correct,True,
gsm8k_10,GSM8K,1500_6538_4143,verified_correct,True,
gsm8k_11,GSM8K,6831_5916,verified_correct,True,
gsm8k_12,GSM8K,1550_7063_3074_4325,verified_correct,True,
gsm8k_13,GSM8K,3952_646_597,verified_incorrect,True,
gsm8k_14,GSM8K,3117_1105_6284_5093,verified_correct,True,
gsm8k_0,GSM8K,7431_2413,verified_correct,True,
gsm8k_1,GSM8K,6455_3189,verified_correct,True,
gsm8k_2,GSM8K,7110_3779_2144,verified_incorrect,True,
gsm8k_3,GSM8K,4288_4832,verified_correct,True,
gsm8k_4,GSM8K,7468_6662_2902,verified_correct,True,
gsm8k_5,GSM8K,3713_7250_668,verified_correct,True,
gsm8k_6,GSM8K,3291_7028_5080_810,verified_incorrect,True,
gsm8k_7,GSM8K,5489_3436_4008_7429,verified_correct,True,
gsm8k_8,GSM8K,7045_5703_6563,verified_correct,True,
gsm8k_9,GSM8K,5391_581_4580_5472,verified_incorrect,True,
gsm8k_10,GSM8K,716_2232_4842_2998,verified_correct,True,
gsm8k_11,GSM8K,528_6757,verified_incorrect,True,
gsm8k_12,GSM8K,5994_6627_5533_5394,verified_incorrect,True,
gsm8k_13,GSM8K,1090_3719_1787,verified_correct,True,
gsm8k_14,GSM8K,1657_3164_1713_1636,verified_incorrect,True,
gsm8k_0,GSM8K,3930_5398,verified_incorrect,True,
gsm8k_1,GSM8K,1649_1932_7178,verified_correct,True,
gsm8k_2,GSM8K,5847_5175_2445,verified_incorrect,True,
gsm8k_3,GSM8K,2561_5719,verified_correct,True,
gsm8k_4,GSM8K,5566_4675,verified_correct,True,
gsm8k_5,GSM8K,462_4532_4655,verified_incorrect,True,
gsm8k_6,GSM8K,6682_1680_5849_2176,verified_correct,True,
gsm8k_7,GSM8K,2207_378_6220_911,verified_correct,True,
gsm8k_8,GSM8K,3044_3122,verified_correct,True,
gsm8k_9,GSM8K,671_7159,verified_correct,True,
gsm8k_10,GSM8K,6761_5177_417,verified_correct,True,
gsm8k_11,GSM8K,3841_3162_3152_4713,verified_correct,True,
gsm8k_12,GSM8K,6770_1827,verified_correct,True,
gsm8k_13,GSM8K,5166_1590_1678_5486,verified_correct,True,
gsm8k_14,GSM8K,6882_5038_7318,verified_incorrect,True,
gsm8k_0,GSM8K,6724_4797,verified_incorrect,True,
gsm8k_1,GSM8K,2955_6041_2553_5275,verified_correct,True,
gsm8k_2,GSM8K,1943_4227,verified_correct,True,
gsm8k_3,GSM8K,173_1336,verified_correct,True,
gsm8k_4,GSM8K,5403_3246_7396,verified_correct,True,
gsm8k_5,GSM8K,5270_4443_5409,verified_incorrect,True,
gsm8k_6,GSM8K,2276_2358,verified_correct,True,
gsm8k_7,GSM8K,825_2135_3670,verified_incorrect,True,
gsm8k_8,GSM8K,5988_2059_6924,verified_correct,True,
gsm8k_9,GSM8K,1118_3048_1906_7346,verified_incorrect,True,
gsm8k_10,GSM8K,2368_4751,verified_correct,True,
gsm8k_11,GSM8K,1162_2185_3114_7317,verified_correct,True,
gsm8k_12,GSM8K,1991_6059_2013_3456,verified_correct,True,
gsm8k_13,GSM8K,3217_4548_4852,verified_correct,True,
gsm8k_14,GSM8K,7336_6667,verified_correct,True,
gsm8k_0,GSM8K,2811_6096_5355_6482,verified_correct,True,
gsm8k_1,GSM8K,2951_6229_203_851,verified_correct,True,
gsm8k_2,GSM8K,806_3675_7001_7461,verified_incorrect,True,
gsm8k_3,GSM8K,3442_754_2853,verified_correct,True,
gsm8k_4,GSM8K,6286_1406_3513,verified_incorrect,True,
gsm8k_5,GSM8K,1979_1643_2150,verified_incorrect,True,
gsm8k_6,GSM8K,3609_2777,verified_incorrect,True,
gsm8k_7,GSM8K,4938_5308_4076,verified_correct,True,
gsm8k_8,GSM8K,632_2064,verified_incorrect,True,
gsm8k_9,GSM8K,5343_4603,verified_correct,True,
gsm8k_10,GSM8K,5899_2651_1284_6501,verified_correct,True,
gsm8k_11,GSM8K,2504_7319_3821_7467,verified_correct,True,
gsm8k_12,GSM8K,2968_5439,verified_incorrect,True,
gsm8k_13,GSM8K,5267_2067_1572,verified_correct,True,
gsm8k_14,GSM8K,5186_2566,verified_incorrect,True,
gsm8k_0,GSM8K,6520_564,verified_correct,True,
gsm8k_1,GSM8K,2976_4365_4729_6027,verified_correct,True,
gsm8k_2,GSM8K,684_2494_6925_2069,verified_incorrect,True,
gsm8k_3,GSM8K,6239_7440_3885,verified_correct,True,
gsm8k_4,GSM8K,5610_3368,verified_correct,True,
gsm8k_5,GSM8K,1646_3338_5862_3982,verified_incorrect,True,
gsm8k_6,GSM8K,1266_880_1423,verified_correct,True,
gsm8k_7,GSM8K,3076_3973,verified_correct,True,
gsm8k_8,GSM8K,6658_2994,verified_correct,True,
gsm8k_9,GSM8K,1033_3799_1326,verified_correct,True,
gsm8k_10,GSM8K,2127_4040_1559_6411,verified_correct,True,
gsm8k_11,GSM8K,3732_358,verified_correct,True,
gsm8k_12,GSM8K,524_4573_6617,verified_correct,True,
gsm8k_13,GSM8K,2577_2796_1031,verified_correct,True,
gsm8k_14,GSM8K,2848_505_4844_6439,verified_incorrect,True,
gsm8k_0,GSM8K,5462_1397_531_1143,verified_incorrect,True,
gsm8k_1,GSM8K,1613_6825_5645,verified_incorrect,True,
gsm8k_2,GSM8K,6833_6094,verified_incorrect,True,
gsm8k_3,GSM8K,6462_115,verified_correct,True,
gsm8k_4,GSM8K,2066_1314,verified_incorrect,True,
gsm8k_5,GSM8K,5182_86_4215_4364,verified_correct,True,
gsm8k_6,GSM8K,1133_3277_2581,verified_incorrect,True,
gsm8k_7,GSM8K,1247,verified_correct,True,
